ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1183	12,8,5,7	111,59,64,55	9,6,3,5	88,47,50,54	108	99
1184	4,0,4,1	4,0,3,2	9,2,6,2	4,3,4,1	122	99
1185	10,10,5,2	37,19,17,11	9,1,7,10	41,21,31,16	118	99
1186	1,2,2,4	0,3,2,0	6,0,2,0	4,2,2,0	108	99
1189	53,19,35,35	0,0,0,0	59,36,44,43	0,0,0,1	2866	99
1190	89,27,58,45	1,0,0,0	107,56,79,65	0,0,0,0	3544	99
1191	14,16,13,13	0,0,1,0	17,17,15,31	0,0,0,0	165	99
1192	26,15,14,20	2,0,1,1	31,19,12,15	1,2,1,2	114	99
1193	7,4,8,5	0,1,0,0	13,13,14,8	0,0,0,0	218	99
1194	26,6,12,14	1,1,0,0	35,15,21,19	2,0,3,1	303	99
1195	23,10,14,14	1,1,0,0	37,20,16,22	2,0,3,1	347	99
1196	5,4,4,4	8,0,2,4	7,7,3,6	5,2,8,3	143	99
1197	31,19,20,18	2,2,0,1	37,18,17,20	4,0,2,1	151	99
1198	12,4,4,1	4,2,1,1	22,8,3,13	5,3,4,0	162	99
1199	1,6,3,3	1,0,0,0	2,1,2,2	0,0,0,0	103	99
1200	56,12,19,18	5,2,5,1	45,48,36,40	7,5,6,6	288	99
1201	18,5,9,8	4,2,2,0	14,8,12,13	7,2,1,0	181	99
1202	91,40,29,27	0,0,0,0	67,29,35,38	1,1,1,1	147	99
1203	5,4,5,4	53,20,35,22	11,1,4,6	26,19,22,18	117	99
1204	31,12,13,10	0,0,0,0	11,11,11,18	0,0,0,3	102	99
1205	6,2,2,0	2,0,1,0	3,2,1,0	1,0,0,0	120	99
1206	7,4,6,14	4,3,0,0	18,4,9,8	1,1,2,3	129	99
1207	15,6,6,16	0,0,0,0	10,16,11,24	0,1,0,1	333	99
1208	6,1,7,4	89,44,81,46	14,5,2,5	94,57,59,64	111	99
1209	19,15,17,9	9,5,3,5	22,9,14,16	7,3,3,3	108	99
1210	83,40,44,25	23,14,12,12	71,29,35,49	19,9,5,8	108	99
1211	261,151,161,109	0,1,0,0	286,134,133,187	0,0,0,0	246	99
1212	1,0,4,3	5,3,3,4	4,1,2,2	5,1,6,1	103	99
1213	29,7,12,10	3,1,3,3	18,15,11,10	8,2,2,3	102	99
1214	22,10,19,23	43,21,18,16	38,21,24,19	33,25,27,33	111	99
1215	23,8,7,7	1,1,1,0	24,10,29,18	2,2,1,0	240	99
1217	126,66,90,75	2,0,0,2	127,59,86,86	2,0,1,3	604	99
1220	0,0,1,0	0,2,2,2	0,0,0,0	2,2,1,3	115	99
1222	1,0,0,0	0,0,0,0	0,0,0,0	0,0,0,1	103	99
1223	29,19,11,7	3,0,1,0	24,10,16,11	4,1,2,3	163	99
1224	100,59,41,44	1,2,0,1	97,70,69,65	1,1,0,0	874	99
1226	7,2,1,2	5,0,0,0	3,3,0,5	3,1,0,2	153	99
1227	12,4,9,7	0,0,1,1	11,10,7,10	1,0,1,1	143	99
1228	2,1,3,1	1,0,2,1	1,1,1,0	2,0,0,0	139	99
1229	15,4,6,10	1,0,2,1	12,5,5,11	2,0,0,0	230	99
1230	14,4,6,10	1,1,3,1	11,5,5,11	0,1,1,0	190	99
1231	1,0,0,0	0,0,1,0	1,1,0,1	0,0,0,0	139	99
1232	9,4,4,8	0,0,1,0	10,3,5,7	0,0,0,0	230	99
1233	8,4,4,8	0,0,0,0	9,3,5,7	0,1,0,1	190	99
1234	26,14,13,16	2,2,1,1	34,15,7,21	0,0,1,0	148	99
1235	8,1,3,3	1,0,1,0	2,1,2,1	2,0,1,0	136	99
1236	2,0,4,0	0,0,3,2	1,3,3,1	0,1,4,2	453	99
1238	52,31,37,24	4,5,5,3	57,25,40,34	10,8,4,5	350	99
1240	29,9,11,12	17,8,12,3	18,8,14,18	12,10,11,9	162	99
1241	19,18,22,13	2,3,5,1	25,22,9,19	6,1,1,3	104	99
1242	23,6,5,10	8,5,6,1	18,10,16,11	4,3,5,4	114	99
1243	5,5,6,4	0,0,0,0	9,7,2,11	0,0,0,1	114	99
1244	177,106,89,86	1,0,1,0	136,54,106,73	0,2,1,0	282	99
1245	6,2,4,3	44,36,33,9	11,2,4,4	33,17,21,20	110	99
1246	21,11,12,13	44,36,33,9	25,12,18,20	33,17,21,20	206	99
1247	51,33,37,35	44,36,33,9	58,32,59,58	33,17,21,20	367	99
1248	21,11,11,11	6,2,3,1	24,10,16,19	10,0,2,3	195	99
1249	51,33,36,33	6,2,3,1	57,30,57,57	10,0,2,3	356	99
1250	36,23,25,24	6,1,0,2	37,20,41,40	4,0,0,2	260	99
1251	111,54,67,70	29,17,24,25	106,70,82,99	30,22,29,36	294	99
1252	11,5,6,2	52,39,33,25	6,2,1,1	56,23,28,29	109	99
1253	34,18,26,11	10,10,8,2	26,13,23,9	17,7,2,12	171	99
1254	10,9,10,7	34,14,16,18	6,5,4,19	23,20,35,26	105	99
1255	1,2,1,3	0,1,1,1	2,1,1,4	3,6,2,2	105	99
1256	11,5,4,6	0,0,0,0	13,9,8,7	0,1,0,0	628	99
1262	13,7,5,7	5,0,2,5	7,7,2,5	5,3,2,1	133	99
1263	11,4,1,3	7,2,3,2	8,1,2,3	8,3,1,5	131	99
1264	8,2,0,2	7,2,3,2	10,4,3,5	8,3,1,5	147	99
1265	3,0,0,1	6,2,1,2	5,3,2,4	3,0,1,2	115	99
1266	39,21,21,15	69,34,48,40	42,33,24,28	102,47,60,63	150	99
1267	26,13,10,18	11,7,8,11	26,11,7,13	18,7,7,8	250	99
1270	30,18,22,34	6,9,7,18	34,18,58,24	15,7,7,7	249	99
1271	31,18,22,35	8,4,3,15	34,19,58,24	6,3,11,5	253	99
1272	7,9,7,19	8,4,3,15	15,8,7,7	6,3,11,5	103	99
1273	9,7,9,13	0,0,0,0	21,7,33,13	1,0,1,1	249	99
1274	4,4,3,4	2,2,0,1	2,2,6,1	1,4,4,1	103	99
1280	2,2,4,3	0,0,0,0	4,2,8,5	1,0,0,0	236	99
1281	11,3,7,6	0,0,0,0	13,9,4,5	0,1,0,1	453	99
1282	9,3,5,3	5,0,0,1	6,7,3,6	1,0,2,2	111	99
1283	0,0,0,0	1,0,0,0	0,0,2,0	0,0,0,0	135	99
1284	38,21,32,18	38,15,20,29	35,28,24,26	31,16,20,16	105	99
1285	289,136,161,171	0,0,0,0	359,210,266,209	0,0,1,0	759	99
1286	19,12,3,5	95,48,73,42	12,3,6,10	73,39,39,60	103	99
1287	19,16,8,20	15,10,0,5	18,11,9,14	6,2,10,5	184	99
1288	8,3,3,2	7,4,8,10	13,5,5,0	17,6,5,11	170	99
1289	42,30,27,25	15,7,11,3	38,17,32,30	11,6,4,4	102	99
1292	37,15,15,16	2,1,3,4	23,21,18,26	6,0,2,6	168	99
1293	28,18,19,17	0,0,0,0	24,31,31,21	1,0,0,2	303	99
1294	5,3,4,1	20,11,7,10	7,1,1,0	20,14,14,18	108	99
1295	74,34,37,12	2,4,0,0	44,24,43,27	2,1,1,2	132	99
1296	4,1,1,1	5,5,5,6	5,4,2,3	4,2,1,5	109	99
1297	1,0,0,0	2,0,1,1	0,0,0,3	5,1,0,3	109	99
1298	32,14,18,17	2,1,1,3	20,15,12,19	3,2,0,2	111	99
1299	22,8,6,12	0,0,0,0	24,10,8,12	2,0,0,0	170	99
1300	449,284,266,178	1,0,1,2	399,145,209,234	2,1,0,1	690	99
1301	4,1,3,2	4,1,3,2	1,3,0,7	1,0,1,3	126	99
1302	9,7,3,4	4,2,3,1	11,7,4,7	3,5,1,2	812	99
1303	134,95,87,80	1,0,1,0	253,136,109,141	3,0,1,0	264	99
1305	112,51,67,53	16,13,11,6	111,64,60,88	16,9,9,14	448	99
1306	45,38,33,23	10,2,3,6	43,17,28,27	4,0,5,4	233	99
1307	13,4,7,1	2,0,0,2	6,8,5,5	1,0,0,0	135	99
1308	0,0,1,0	2,0,0,3	0,2,2,0	0,1,0,1	103	99
1310	14,16,4,15	2,0,0,0	24,6,6,12	1,0,0,1	120	99
1312	4,2,3,3	2,2,4,0	6,0,4,2	5,1,3,3	165	99
1313	2,0,0,0	0,0,1,0	1,0,2,0	0,0,0,1	240	99
1314	4,0,0,0	0,0,1,0	1,1,3,1	0,0,0,1	298	99
1315	11,1,2,4	0,0,1,0	10,5,11,9	0,0,0,1	516	99
1316	3,0,0,0	1,0,0,0	0,1,1,1	0,0,0,0	157	99
1317	10,1,2,4	1,0,0,0	9,5,9,9	0,0,0,0	375	99
1325	4,0,0,0	0,0,2,0	1,1,3,1	1,1,0,0	298	99
1326	14,1,2,4	0,0,2,0	10,6,11,9	1,1,0,0	516	99
1330	2,0,0,0	3,2,1,5	0,1,0,0	7,1,1,6	103	99
1331	19,15,9,5	0,0,0,0	14,5,8,6	0,0,0,1	156	99
1332	29,18,22,17	7,2,4,3	29,9,18,14	3,3,3,1	106	99
1333	39,21,20,7	13,11,14,12	31,15,16,25	25,15,9,17	114	99
1334	3,2,3,3	1,0,1,1	5,1,1,3	0,0,1,1	114	99
1335	14,4,4,10	3,1,3,2	12,8,14,10	11,4,7,3	114	99
1336	17,4,3,13	2,1,0,4	20,13,11,6	4,2,5,5	108	99
1337	1,0,0,3	0,0,0,1	5,1,3,0	0,0,0,0	151	99
1338	87,30,38,31	5,0,5,0	93,29,39,39	3,0,4,4	231	99
1339	2,2,1,0	1,1,1,2	0,2,2,0	2,2,2,0	103	99
1340	35,19,22,17	0,0,0,0	24,11,15,20	0,1,0,0	129	99
1341	7,5,2,0	5,1,4,2	3,4,8,3	8,4,3,1	102	99
1342	213,107,116,65	0,0,0,0	156,63,79,131	0,0,0,1	306	99
1343	2,5,1,1	1,1,0,0	4,1,2,1	0,0,0,3	107	99
1344	3,3,0,1	7,7,8,4	1,3,2,1	12,7,9,14	104	99
1345	0,1,0,0	0,0,0,0	0,0,0,1	2,0,0,1	101	99
1346	11,13,6,2	3,0,0,0	8,5,4,12	0,0,0,2	101	99
1347	1,0,0,1	0,0,0,0	1,1,0,0	1,0,0,0	168	99
1348	2,2,0,2	5,2,0,4	3,2,2,4	7,1,3,1	103	99
1349	4,4,3,2	2,1,0,0	3,5,6,4	0,0,3,1	130	99
1350	2,4,4,1	2,1,0,0	5,5,5,3	0,0,3,1	134	99
1351	0,0,1,0	2,0,0,1	2,1,1,0	0,1,2,1	103	99
