ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1894	17,9,6,8	3,1,2,2	12,12,4,17	1,2,1,2	1009	99
1895	8,4,3,6	2,1,0,0	6,7,2,12	2,2,0,1	452	99
1896	0,1,0,0	2,1,2,1	0,0,0,2	1,0,0,3	173	99
1897	19,13,9,7	157,87,81,72	8,7,12,7	43,52,42,51	114	99
1898	12,8,7,6	3,3,5,1	12,9,10,13	0,0,1,0	190	99
1899	142,77,64,91	3,3,5,1	63,68,74,79	0,0,1,0	688	99
1900	133,69,60,85	3,0,3,0	52,62,66,67	1,3,2,1	597	99
1901	26,16,18,10	0,0,0,0	17,7,13,5	0,1,1,0	112	99
1902	5,5,1,1	0,1,1,2	0,0,2,1	0,0,2,1	112	99
1903	2,1,1,2	2,0,3,1	0,0,0,0	0,1,2,2	149	99
1904	3,1,4,2	2,0,3,1	0,1,1,0	0,1,2,2	157	99
1905	5,1,3,3	2,0,3,1	1,1,0,0	0,1,2,2	162	99
1908	3,0,1,1	1,0,2,0	1,1,0,0	0,1,1,0	104	99
1909	0,0,0,1	7,3,1,3	0,0,0,1	5,6,2,1	104	99
1910	56,38,34,38	6,1,3,1	26,34,33,44	2,5,7,2	141	99
1911	0,0,0,0	1,0,0,2	0,0,0,1	0,0,0,0	103	99
1912	4,2,1,4	4,0,3,2	0,6,3,2	1,0,4,0	347	99
1913	1,1,3,2	15,4,13,10	2,0,0,1	1,6,2,6	169	99
1914	8,7,5,7	6,4,4,5	0,3,2,8	1,4,1,9	114	99
1915	4,1,1,3	1,1,1,1	0,1,1,1	0,0,0,1	114	99
1916	41,38,30,22	4,1,1,2	20,26,26,24	0,2,4,3	313	99
1917	5,4,0,0	5,1,2,1	1,1,1,0	1,3,0,4	107	99
1918	5,3,6,4	171,66,111,75	3,5,5,3	85,89,60,93	108	99
1921	5,3,8,2	0,0,0,0	4,4,5,3	0,0,0,1	129	99
1922	3,0,6,0	0,0,0,0	4,3,0,2	0,0,0,1	119	99
1923	17,7,14,9	4,4,4,1	5,10,9,6	2,2,2,2	109	99
1924	20,7,20,9	18,9,4,4	9,13,9,8	6,9,9,7	129	99
1925	7,4,10,1	18,9,4,4	6,5,2,4	6,9,9,7	119	99
1927	0,0,0,0	0,1,0,0	0,1,0,0	0,0,0,0	266	99
1928	0,0,1,1	2,0,2,2	0,1,1,2	2,0,0,1	297	99
1929	6,8,9,6	2,1,1,0	9,6,7,5	0,0,0,1	213	99
1931	3,4,4,6	0,0,0,0	1,0,3,7	0,2,0,0	129	99
1932	17,6,6,7	1,1,1,1	9,9,4,18	2,0,1,2	130	99
1933	9,0,1,1	0,1,0,0	3,1,1,5	0,0,0,1	130	99
1934	10,4,2,3	5,3,4,1	5,9,1,4	4,5,2,4	207	99
1935	136,92,94,56	0,0,1,0	54,68,69,78	0,2,0,0	132	99
1936	12,1,2,2	0,0,0,1	1,0,1,4	0,0,0,0	246	99
1937	10,14,4,7	0,1,1,0	4,13,6,13	0,0,3,1	634	99
1938	14,14,7,9	4,3,3,2	4,14,7,14	0,5,3,5	742	99
1939	3,2,2,1	0,0,0,0	4,8,5,5	0,0,1,0	271	99
1940	2,3,3,1	3,2,1,5	5,9,3,5	2,3,4,7	271	99
1941	16,11,6,3	81,43,59,31	6,7,4,12	41,61,59,39	114	99
1942	76,25,36,24	0,0,0,1	23,35,35,26	0,0,0,3	111	99
1943	5,3,2,3	1,0,0,0	4,1,0,2	0,0,0,0	104	99
1944	2,1,0,2	2,0,2,0	2,0,1,2	2,2,1,2	311	99
1945	1,0,0,0	0,0,0,0	0,0,1,2	0,1,0,0	120	99
1946	133,85,102,95	7,5,7,4	63,63,84,89	4,8,12,6	111	99
1947	138,51,89,71	25,14,16,12	57,52,72,78	5,7,8,17	1402	99
1948	38,19,25,32	6,4,5,7	24,19,26,33	3,2,6,4	147	99
1949	57,12,28,21	2,1,6,2	21,24,21,34	2,1,2,1	359	99
1950	50,33,21,12	1,0,1,0	21,27,16,27	0,0,2,0	324	99
1951	14,5,2,4	0,0,0,1	6,2,0,3	0,0,3,0	156	99
1952	13,15,10,7	31,10,21,14	4,6,8,7	10,12,17,11	120	99
1953	39,11,12,18	1,0,0,0	13,12,13,19	1,1,1,1	254	99
1954	65,52,62,38	3,0,0,1	38,40,31,35	0,1,1,3	141	99
1955	0,0,1,0	0,0,0,0	0,0,0,0	0,1,0,0	116	99
1956	11,4,8,8	11,3,2,3	6,6,5,9	7,7,7,10	129	99
1957	4,0,4,4	4,5,5,3	4,1,3,8	2,5,7,7	248	99
1958	5,0,4,4	0,0,1,2	3,1,1,9	0,0,0,3	248	99
1959	99,49,59,43	4,3,5,3	43,38,48,52	3,2,0,3	135	99
1960	28,16,25,25	19,19,18,8	18,22,29,14	7,11,7,16	200	99
1961	12,9,4,3	27,14,14,8	5,7,5,14	22,12,14,21	102	99
1962	71,43,28,26	10,4,5,2	31,36,35,47	5,4,4,11	297	99
1965	13,2,5,1	9,2,5,1	3,2,5,13	4,3,5,6	114	99
1966	12,1,1,4	15,4,3,3	6,4,3,8	8,7,2,9	114	99
1968	29,11,9,14	0,0,0,0	11,17,8,24	0,0,0,1	291	99
1970	32,14,11,13	0,0,0,0	13,20,7,25	0,0,0,1	276	99
1971	0,2,1,0	0,0,0,0	0,0,0,1	0,0,0,1	140	99
1973	6,2,1,1	2,3,1,0	1,3,2,0	1,0,1,0	111	99
1974	9,8,7,3	2,3,1,0	2,12,3,1	1,0,1,0	197	99
1975	9,7,7,3	6,1,1,1	2,11,3,1	1,2,2,0	185	99
1976	35,17,17,10	10,7,9,3	14,13,19,11	4,8,1,5	269	99
1977	30,16,10,10	10,7,9,3	25,6,25,11	4,8,1,5	324	99
1978	6,3,2,4	11,4,9,4	12,0,11,4	1,7,5,4	154	99
1979	19,20,12,12	3,1,3,0	13,15,26,20	1,0,1,1	155	99
1980	16,6,1,6	0,0,0,0	8,8,16,7	1,1,1,0	1416	99
1981	14,6,2,6	0,0,0,0	7,7,16,9	1,1,1,0	1420	99
1982	0,0,1,0	2,0,0,0	0,0,0,2	1,1,0,0	103	99
1983	100,40,51,36	4,0,0,0	30,37,44,39	0,3,0,1	194	99
1985	6,6,6,3	1,0,0,0	2,4,3,11	0,0,0,0	201	99
1986	0,0,1,0	0,1,1,0	1,0,2,0	0,0,0,0	109	99
1987	8,9,8,7	0,0,0,1	3,6,4,15	0,0,0,0	201	99
1989	13,4,9,6	0,0,0,1	7,3,6,13	0,1,0,2	187	99
1990	1,0,0,3	0,0,0,1	0,0,1,3	0,1,0,2	155	99
1991	1,0,0,0	1,2,2,1	0,1,0,0	0,0,0,2	123	99
1992	8,3,6,10	34,22,18,12	7,10,10,10	21,16,20,32	108	99
1993	4,2,2,3	1,0,0,0	0,0,4,1	0,0,0,0	136	99
1994	8,2,3,4	6,3,3,4	1,3,2,5	2,7,9,9	288	99
1995	10,8,2,4	4,3,4,4	3,4,2,6	2,3,0,1	180	99
1996	30,17,6,17	1,0,0,0	6,13,7,8	1,2,1,0	242	99
1997	12,5,4,8	21,4,8,9	2,4,4,5	3,4,8,11	103	99
1998	15,4,3,2	1,0,0,0	1,3,3,6	0,1,0,0	118	99
1999	0,1,0,1	0,0,0,1	1,0,1,1	0,0,0,1	120	99
2000	5,3,4,2	1,0,2,2	6,5,1,2	0,1,3,2	105	99
2001	6,5,2,1	0,0,0,0	3,0,4,4	0,0,0,1	114	99
2002	1,1,0,1	0,1,0,0	0,0,1,0	0,0,0,0	114	99
2003	10,4,5,1	1,0,0,1	6,5,5,2	1,0,0,0	316	99
2004	16,7,15,14	9,1,7,5	10,9,8,21	4,6,6,4	135	99
2005	13,3,2,2	2,0,2,2	1,1,8,4	0,0,1,0	396	99
2006	5,2,0,1	0,0,1,0	1,1,2,2	0,0,0,0	187	99
2007	5,2,0,0	0,0,0,0	1,1,2,3	1,0,0,0	187	99
2008	17,8,3,3	1,0,4,0	7,6,8,6	0,0,0,1	108	99
2009	0,2,2,0	0,0,0,0	1,1,0,0	0,1,0,0	103	99
2010	1,2,1,1	14,6,7,1	3,1,2,0	3,10,2,12	103	99
2011	17,6,6,5	7,3,3,3	4,5,4,8	1,6,2,9	114	99
