ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1362	0,4,1,0	18,7,8,8	0,0,1,0	8,6,8,10	214	99
1363	0,2,0,0	18,7,8,8	0,0,1,0	8,6,8,10	198	99
1364	190,90,123,83	0,0,1,0	82,109,108,146	0,0,0,0	201	99
1365	737,335,424,318	0,0,0,0	295,308,263,375	0,2,0,0	360	99
1366	157,80,76,61	1,5,2,2	53,56,68,83	0,1,0,3	214	99
1367	15,8,9,5	0,0,0,0	7,13,2,9	1,2,0,1	251	99
1368	10,1,3,6	0,0,0,1	3,4,4,0	0,0,0,0	166	99
1369	79,26,36,24	0,2,0,2	23,27,27,36	0,0,0,0	111	99
1370	1014,489,517,446	0,0,0,0	413,345,321,403	0,1,1,0	252	99
1371	32,8,19,17	421,215,211,182	10,13,10,10	178,142,134,181	213	99
1372	1645,890,1022,781	2,0,0,0	723,800,774,1092	0,0,0,0	205	99
1373	878,536,589,448	0,0,1,0	427,435,465,605	0,0,0,0	163	99
1374	12,1,4,2	1,0,0,1	6,11,7,8	0,0,0,0	133	99
1375	152,78,120,135	78,42,47,42	76,61,122,119	34,33,49,53	126	99
1376	103,62,60,50	133,64,76,96	62,57,60,62	62,51,109,80	208	99
1377	216,116,114,95	8,2,1,5	94,110,121,115	1,2,0,2	208	99
1378	276,113,164,201	8,2,1,5	141,107,241,167	1,2,0,2	208	99
1379	143,49,90,107	113,54,56,47	79,56,132,87	32,53,61,53	208	99
1380	13,6,10,4	89,46,42,37	5,4,1,8	53,49,40,75	223	99
1381	222,116,104,57	693,380,430,276	94,123,135,85	295,365,400,321	285	99
1382	43,29,24,22	8,8,10,7	24,18,22,24	3,5,5,6	233	99
1383	5,3,2,1	12,11,6,9	0,1,4,3	8,10,10,6	215	99
1384	6,6,6,4	23,18,14,11	1,2,6,5	7,11,9,12	164	99
1385	19,20,13,22	364,195,190,126	6,8,15,17	149,186,143,133	164	99
1386	6,6,4,4	37,26,14,11	1,2,7,5	11,23,13,14	164	99
1387	16,7,6,14	0,0,0,1	3,8,7,10	0,0,0,0	164	99
1388	280,167,169,153	37,26,14,11	130,146,117,153	11,23,13,14	181	99
1389	258,150,157,142	0,0,0,0	123,135,108,141	0,0,1,0	181	99
1390	592,331,333,255	37,26,14,11	259,309,237,266	11,23,13,14	169	99
1391	251,155,153,147	0,0,0,0	118,134,106,146	0,0,1,0	169	99
1392	737,378,406,339	0,0,1,0	315,363,285,336	1,1,1,0	183	99
1393	7,3,1,2	0,0,0,0	0,3,0,4	0,0,0,2	123	99
1394	3,1,0,0	24,7,11,8	0,1,0,1	6,6,7,6	123	99
1395	3,7,2,0	24,7,11,8	1,4,2,7	6,6,7,6	186	99
1396	8,9,3,2	1,0,0,0	1,8,2,8	0,0,0,0	186	99
1397	88,62,64,44	0,0,2,0	68,63,50,73	1,1,0,4	219	99
1398	4,4,5,0	0,0,0,1	0,9,4,4	0,0,1,0	159	99
1399	12,10,2,6	0,0,0,0	13,8,7,21	0,0,0,2	235	99
1400	8,7,7,6	0,1,0,0	8,7,10,25	0,0,0,0	303	99
1401	7,13,14,7	3,3,0,0	22,11,10,31	1,2,0,4	401	99
1402	47,22,19,28	3,2,0,2	22,14,24,72	1,5,7,4	261	99
1403	70,30,28,30	1,0,1,1	36,29,28,71	0,0,1,0	150	99
1404	4,4,2,3	0,4,3,0	2,3,3,6	0,3,0,0	156	99
1405	3,5,0,2	0,0,0,0	2,2,5,10	1,0,1,0	156	99
1406	9,11,12,5	3,6,1,2	6,12,8,14	2,3,5,10	153	99
1407	2,5,5,1	3,6,1,2	5,5,4,7	2,3,5,10	150	99
1408	13,4,6,6	43,25,18,12	8,10,6,19	22,24,28,60	258	99
1409	7,6,6,1	19,12,11,8	4,4,6,10	18,10,13,32	144	99
1410	4,1,2,0	7,3,2,6	11,6,3,9	5,5,0,11	144	99
1411	25,20,18,14	7,3,2,6	29,16,15,49	5,5,0,11	138	99
1412	10,14,11,7	1,1,0,0	12,7,5,20	8,3,0,2	138	99
1413	176,84,100,88	2,1,1,0	112,78,78,233	2,1,1,2	156	99
1414	140,89,92,82	0,0,0,3	55,75,70,90	0,1,0,0	292	99
1415	6,4,1,1	97,50,54,24	2,2,2,3	41,48,41,35	132	99
1416	3,8,6,5	1,0,1,0	3,3,2,1	0,0,0,0	352	99
1417	4,9,4,5	1,0,1,0	2,4,0,1	0,0,0,0	290	99
1418	2,6,4,5	1,0,1,0	2,4,0,2	0,0,0,0	277	99
1419	521,447,520,449	0,0,0,1	597,305,268,796	0,0,0,0	316	99
1421	186,111,94,81	1,0,0,0	72,74,113,167	0,0,0,0	254	99
1422	158,81,83,70	0,0,0,0	52,58,95,110	0,1,0,0	231	99
1423	2,2,4,4	4,2,0,4	1,0,4,3	2,0,1,3	148	99
1426	113,63,76,72	0,0,0,0	45,46,43,52	0,1,0,1	325	99
1427	877,446,519,360	0,0,0,0	381,416,291,395	0,0,0,1	1752	99
1428	43,18,19,13	22,12,13,8	16,35,22,24	15,10,9,6	217	99
1429	0,4,2,2	3,6,1,2	0,0,2,2	1,2,2,1	182	99
1430	102,53,55,40	0,1,0,0	53,56,44,42	0,0,0,0	311	99
1431	5,1,2,3	0,2,1,1	6,2,3,3	1,1,0,0	162	99
1432	5,1,2,3	39,23,31,25	3,2,3,3	23,23,22,28	162	99
1433	8,2,4,2	3,1,1,4	4,3,6,6	1,0,1,3	162	99
1434	5,1,2,2	12,9,9,6	3,2,4,3	11,8,5,20	162	99
1435	5,3,4,3	39,23,31,25	2,3,1,3	23,23,22,28	195	99
1436	5,1,3,4	0,0,0,1	4,2,1,3	0,0,0,0	195	99
1437	77,38,44,37	18,7,12,10	41,35,33,46	9,5,5,16	258	99
1438	79,41,48,39	3,1,1,4	41,40,35,49	1,0,1,3	258	99
1439	115,48,63,50	12,9,9,6	60,51,44,66	11,8,5,20	258	99
1440	91,50,53,43	6,1,0,2	48,46,40,58	0,2,1,1	258	99
1441	40,18,17,15	3,1,2,0	18,17,13,21	1,1,3,3	258	99
1442	76,25,32,26	0,0,0,0	37,28,22,38	0,0,1,0	258	99
1443	33,11,22,22	3,1,1,4	19,11,10,33	1,0,1,3	249	99
1444	30,10,21,15	12,9,9,6	14,8,9,27	11,8,5,20	249	99
1445	15,4,10,12	2,3,4,2	11,6,5,17	1,5,2,3	249	99
1446	12,3,9,5	38,10,19,13	6,3,4,11	20,16,11,20	249	99
1447	7,3,7,7	12,9,9,6	9,6,5,8	11,8,5,20	156	99
1448	5,2,2,5	6,1,0,2	2,2,2,5	0,2,1,1	156	99
1449	9,4,8,3	0,0,0,0	8,7,7,10	0,0,1,0	156	99
1450	8,6,9,5	38,10,19,13	9,10,6,10	20,16,11,20	156	99
1451	4,2,4,1	14,12,9,6	2,7,2,5	8,11,7,12	156	99
1452	10,4,7,10	1,0,0,0	13,10,5,13	0,1,1,0	156	99
1453	43,24,27,14	6,1,0,2	33,28,21,54	0,2,1,1	189	99
1454	68,24,37,20	14,12,9,6	40,36,26,54	8,11,7,12	189	99
1455	41,21,27,15	4,2,3,1	32,27,22,46	1,3,1,5	189	99
1456	164,77,84,54	0,0,0,0	89,70,53,131	0,0,0,1	202	99
1457	161,109,106,82	1,1,0,0	77,81,87,55	0,0,0,0	327	99
1458	155,97,90,69	0,0,0,0	63,75,60,77	1,0,0,0	184	99
1459	29,16,19,11	29,10,19,14	9,9,12,16	15,15,20,22	138	99
1460	6,5,3,2	45,21,27,19	5,1,5,3	16,18,14,14	147	99
1461	8,5,3,8	45,21,27,19	8,3,7,3	16,18,14,14	151	99
1462	5,7,3,2	45,21,27,19	6,2,5,4	16,18,14,14	183	99
1463	187,119,97,81	1,0,0,0	135,94,90,112	0,0,1,0	227	99
1464	33,16,17,8	55,43,28,29	18,12,17,12	44,40,29,42	273	99
1465	58,30,28,18	0,0,0,0	25,25,31,50	1,0,0,0	186	99
1466	28,8,14,19	9,4,2,1	16,19,17,12	1,6,6,2	192	99
1470	1190,611,627,556	0,0,1,4	592,512,453,642	0,0,2,0	482	99
1471	3,0,1,0	0,0,2,0	5,3,5,4	0,1,0,1	384	99
1472	12,2,1,0	0,0,2,0	3,6,5,2	0,1,0,1	399	99
1473	270,137,132,118	11,6,3,1	114,113,89,136	7,6,2,6	1389	99
1474	269,138,132,118	1,0,0,0	113,113,90,136	0,2,1,1	1389	99
1475	216,116,110,88	11,6,3,1	89,86,76,122	7,6,2,6	1206	99
1476	213,114,109,85	1,0,0,0	83,86,73,122	0,2,1,1	1206	99
1477	115,65,63,48	11,6,3,1	49,48,41,63	7,6,2,6	945	99
1478	114,65,63,50	1,0,0,0	48,48,41,63	0,2,1,1	945	99
1479	113,65,62,49	11,6,3,1	47,47,41,63	7,6,2,6	942	99
1480	111,65,62,48	1,0,0,0	47,48,40,62	0,2,1,1	942	99
1482	6,1,1,4	3,1,0,0	2,3,4,1	0,1,0,1	236	99
1483	12,3,1,3	48,35,38,19	5,5,4,8	24,36,26,29	318	99
1484	4,3,2,4	3,1,2,1	2,2,0,4	3,3,0,2	259	99
1485	343,187,189,154	12,8,9,8	151,177,132,274	3,9,10,19	216	99
1486	358,190,198,161	19,15,15,12	175,199,136,284	7,11,7,14	216	99
1487	330,181,193,151	15,4,6,9	159,173,124,268	6,5,5,15	216	99
1488	35,17,19,22	19,15,15,12	12,20,33,38	7,11,7,14	171	99
1489	14,8,13,12	15,4,6,9	7,10,12,22	6,5,5,15	171	99
1490	69,28,32,36	67,25,32,30	27,33,47,57	44,44,30,47	171	99
1491	50,22,19,27	39,16,27,20	22,21,25,35	28,18,18,31	171	99
1492	272,136,171,142	0,0,0,0	156,126,137,262	1,0,0,0	135	99
1493	3,2,0,2	0,0,0,0	2,0,2,3	1,0,0,0	184	99
1494	5,3,7,4	8,0,2,3	1,3,11,9	0,0,1,2	236	99
1495	35,4,5,9	1,0,0,0	5,8,8,12	0,0,0,0	214	99
1496	35,38,42,21	0,0,0,0	30,20,23,17	0,1,1,0	865	99
1497	40,23,17,24	5,5,1,1	28,20,16,22	0,2,1,1	343	99
1498	3,2,0,4	1,0,0,1	3,1,2,5	0,0,1,0	141	99
1499	7,5,8,6	1,2,1,0	3,4,5,5	0,0,0,0	325	99
1500	11,3,6,7	1,2,1,0	3,8,7,11	0,0,0,0	325	99
1501	2,2,1,0	12,1,6,5	2,1,2,0	6,11,5,11	156	99
1502	48,15,27,19	5,2,3,1	17,27,26,23	1,2,0,6	318	99
1503	59,32,26,22	1,0,0,0	25,26,33,38	0,0,0,1	360	99
1504	25,11,16,11	1,0,0,0	10,14,11,16	0,0,0,1	194	99
1505	130,84,73,50	1,0,0,0	57,48,79,92	0,0,0,0	293	99
