ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
664	432,175,314,232	191,119,118,110	283,221,162,392	109,93,97,205	788	463
665	35,15,24,19	271,147,174,172	15,11,20,25	141,154,150,214	169	533
666	23,17,21,22	201,92,100,93	13,19,14,22	92,94,82,138	240	285
667	13,9,4,3	243,130,195,152	3,3,2,7	151,155,105,249	153	1396
668	11,7,5,5	7,5,3,5	8,2,11,10	4,9,0,3	120	126
669	20,8,2,6	25,13,7,12	4,10,7,10	7,12,12,16	168	201
670	169,65,93,70	96,59,50,52	56,55,79,79	37,56,54,58	326	338
671	25,8,6,7	2,0,0,1	7,3,12,2	3,2,1,1	254	244
672	17,7,4,6	2,0,0,1	4,2,5,1	3,2,1,1	251	244
673	20,11,22,14	81,40,63,72	19,16,5,43	53,42,30,82	281	287
674	8,5,6,4	12,6,8,2	3,3,5,6	6,3,5,8	173	170
675	15,7,4,5	10,2,5,1	6,5,4,6	6,3,5,6	173	170
676	5,1,2,2	27,9,8,14	0,0,0,5	17,24,6,20	222	147
677	5,1,2,2	13,6,3,5	0,0,0,5	9,8,1,9	222	144
678	3,1,1,3	3,4,1,3	1,1,1,0	1,0,2,2	114	138
679	45,10,17,23	18,5,5,4	4,11,6,15	3,3,4,7	317	241
680	43,27,27,16	92,47,49,32	27,17,19,41	48,29,11,94	208	255
