"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114881896",1.19642632849112,-3.28028867105855,2.39462485561984,2.18533594029861,0.139330660325742,0.251593177399136
"LOC114882395",0.175507957291628,1.3483877421589,3.80757800704809,0.204489937982926,0.651120847765108,NA
"LOC114881111",0.211059807505361,0.831329646968737,3.79924475815992,0.0603604189954385,0.80592718786084,0.877827061623281
"LOC114882455",0,NA,NA,NA,NA,NA
"LOC114881722",0.241544776610522,-0.869136630837218,3.79102728358914,0.124126502188368,0.724601355808548,0.819591606814461
"LOC114881723",0.0355518502137326,-0.130453201359572,3.7992448387889,-0.388008184993496,1,NA
"LOC114882616",0.339743790325653,0.419200219989612,3.7942050066319,0.0123925668142704,0.911361084683402,0.946144557326137
"LOC114882522",0,NA,NA,NA,NA,NA
"LOC114881801",47.3701233389355,-0.936939241426287,0.929974191592809,0.97078238593501,0.324485131606761,0.47495858488154
"LOC114881775",0.164235833034025,-0.542580666890163,3.79420509051428,-0.0378284967724571,1,NA
"LOC114876012",1150.14650839436,0.109337240226052,0.164789544100629,0.442065516799602,0.506127199528177,0.647940899799712
"LOC114876035",20524.773270853,0.261808387978204,0.335017069692255,0.615167031062811,0.432848938111546,0.582980280966254
"LOC114876040",1367.97030539833,0.0607945742245944,0.146806727712397,0.17178819134088,0.678527450804789,0.785142075803519
"LOC114876041",9.39126485539414,3.7220485445299,0.876370577640872,18.9328281165503,1.35402522074194e-05,0.000100987714380336
"LOC114876038",26.5523847913661,0.711611143333669,0.561106083324216,1.61180796070214,0.204237844673504,0.335282354597209
"LOC114876020",6.07270553526551,-0.920380506196662,0.790730222027131,1.36648038428074,0.242417524034869,0.382423551064532
"LOC114876039",1106.35131814732,-1.13738211656727,0.170982614327341,41.9928043422104,9.16099077962003e-11,1.94024190214166e-09
"LOC114876036",1700.68232296637,0.0696799273778768,0.0992145810794502,0.494179223712194,0.482068947804213,0.627345354447838
"LOC114876034",2048.82976390026,0.207730486098574,0.151076004174456,1.90277530548794,0.167768002767233,0.288640484899842
"LOC114876037",5651.91250829076,0.586004309926041,0.118409179049606,24.7930191522825,6.3828212934854e-07,6.59558200326825e-06
