"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114874945",49.224755364479,-0.443104297116492,0.209914904874,-2.11087582076396,0.0347829868690048,0.182152502505348
"LOC114874949",117.82385276195,0.17712485824148,0.132776855858791,1.3340040106828,0.182202542118645,0.451418630985108
"LOC114874946",402.631075969616,0.0552613888415604,0.0967826755692077,0.570984305988151,0.568010281262094,0.790442605110787
"LOC114874895",508.042753222334,-0.432665608230562,0.134220237708883,-3.22354970916526,0.00126612321183578,0.0287373446301766
"LOC114874952",1.19744093923751,-0.682505057340089,1.24405063893086,-0.548615173677042,0.583269570443414,NA
"LOC114874910",389.493090744429,-0.0367291438051464,0.255627979644192,-0.143682017345165,0.885751571920457,0.954109710292641
"LOC114874911",76.4253573351976,0.0612888944590522,0.223702052216421,0.273975557451561,0.784103405544075,0.909186338591079
"LOC114874944",125.403109700023,0.101336119566746,0.143015069912285,0.708569520882651,0.478591656026627,0.728026811052587
"LOC114874937",939.315191363245,0.414236743812548,0.0904372949690341,4.58037520863913,4.64142493727024e-06,0.000900763758677914
"LOC114874942",325.823976529301,0.199759816552084,0.102202992010381,1.954539809674,0.0506374116579907,0.225012521831763
"LOC114874939",92.8296333535522,-0.0438201131660523,0.142715583864535,-0.30704504707521,0.758809084568455,0.897858825617392
"LOC114874936",536.81719225482,0.886498845499317,0.220135224644246,4.02706494125128,5.64774375361343e-05,0.00409114823817943
"LOC114874941",119.866638237465,0.516834136055391,0.186545800251465,2.77054822654112,0.00559620122770232,0.0675694782505951
"LOC114874940",47.0008393007693,0.127058575984401,0.221663920029838,0.573203685865059,0.566506789023299,0.789284203157064
"LOC114874938",161.19457871707,0.292591930163705,0.123067864016836,2.37748442699613,0.0174311790054346,0.125695297894507
"LOC114874892",210.237953127238,0.325248134980081,0.108913861119919,2.98628780244939,0.00282386741780491,0.0451149850404636
"LOC114874904",429.331110303265,0.476492725855338,0.108443429858151,4.39392894967093,1.1132021185933e-05,0.00158118179770396
"LOC114874900",88.672932705924,0.113042324414119,0.189709408472158,0.595870944538361,0.551261444923609,0.778382706827045
"LOC114874903",469.348568094501,0.174474970117684,0.141217912424625,1.23550169466504,0.216643846147594,0.495051112131071
"LOC114874902",27.2659603830056,-0.300218761905351,0.321352215246344,-0.934235856053483,0.35018224371184,0.631357789789419
"LOC114874905",472.527306785727,-0.00238201149135741,0.0858556838736079,-0.0277443657063414,0.97786603859223,0.992124174895991
"LOC114874906",227.117621852224,0.171542097113897,0.114702270327469,1.49554229941704,0.134772969121126,0.386551146549717
"LOC114874889",51.9448799547756,0.0635996628703515,0.18840014140399,0.337577575029381,0.735681543650438,0.88650793634854
"LOC114874876",253.913285394891,-0.0429114418008567,0.147660168467493,-0.290609459857846,0.771350024280656,0.902824709217547
"LOC114874909",1006.20580017416,0.050270060600899,0.0658753036917242,0.763109356370442,0.445398180539083,0.705493980984738
"LOC114874931",624.947318513334,0.0689955591211931,0.116292086960238,0.593295390294129,0.552983483225817,0.779643131046463
"LOC114874932",315.983796911004,0.129027362533323,0.11039748767475,1.16875270670525,0.242503279747507,0.521058691469558
"LOC114874933",5319.81984479196,0.0868684239450372,0.0591081317229085,1.46965267574799,0.141655845953436,0.396183204233513
"LOC114874934",230.601848745883,-0.321341709280764,0.23535116365337,-1.36537123629455,0.172136399606355,0.439036165608645
"LOC114874935",109.928316474571,0.0455832894992941,0.18581511608649,0.245315292207319,0.806212311981169,0.919316591242053
"LOC114874894",20.3782610546513,0.281747214448589,0.297343335120086,0.94754844373694,0.343359383217032,0.624422052452854
"LOC114874899",1.63514701217106,0.308439919769383,1.12601169046552,0.273922484447622,0.784144192120283,NA
"LOC114874896",250.857438595109,-0.841560828129046,0.289607724058946,-2.90586458238855,0.00366239912021847,0.0527139824589982
"LOC114874897",7.88785035895879,-0.242874136041164,0.481007185447632,-0.504928290863558,0.61360920278732,0.821175372541212
"LOC114874898",2.16654147196677,-0.875538240455904,0.859518324954604,-1.0186382477676,0.308374739208245,NA
"LOC114874881",61.3559644394289,-0.194307870351265,0.210286834965823,-0.924013480838421,0.355479297058209,0.63580896435378
"LOC114874879",133.012960431145,0.103074045693082,0.128531424327121,0.801936539898226,0.422589668036356,0.688421608971579
"LOC114874880",56.4916155240064,-0.434970863104293,0.203569574844863,-2.13671843366464,0.0326208997776211,0.176281396185584
"LOC114874877",168.913367164553,0.0111263866301091,0.154979149345464,0.0717927971414227,0.942766805078558,0.978816683368015
"LOC114874883",1.96278792669189,0.807235109192516,0.917109376285136,0.880195023697523,0.378753668832817,NA
"LOC114874923",14.4320665304772,0.0795195775762307,0.39186569697138,0.202925589534412,0.839193192820441,0.934724799647352
"LOC114874925",2099.56993595672,0.0705711415348462,0.0849948328814307,0.830299197520563,0.406369641685161,0.676290088863991
"LOC114874930",0.554752349254185,0.945801975010371,1.84099069419258,0.513746200887332,0.607429445998127,NA
"LOC114874924",12.888029810317,-0.424272128903641,0.361990220606287,-1.17205411845944,0.241175329053292,0.520008175765192
