"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114872479",133.036322865383,0.0927306591249006,0.147391657502821,0.629144557405669,0.529254421970985,0.891784862184612
"LOC114872480",297.937393111088,0.116033337234476,0.16948559074067,0.684620661422594,0.493583325618738,0.880318507548526
"LOC114872491",188.24475651892,-0.0375141567002036,0.129113101096904,-0.29055267344286,0.771393460215635,0.964786668423981
"LOC114872492",196.414664699114,0.105819865512736,0.166665215780251,0.634924720298329,0.525477513601098,0.888400162124391
"LOC114872464",1232.91958113489,-0.429421609827361,0.244592031305535,-1.75566475953971,0.0791456674595061,0.51640670208647
"LOC114872504",152.98344366843,-0.472124092007849,0.129418684522458,-3.64803655476749,0.000264252047619497,0.0286853369810011
"LOC114872497",109.889326031897,0.040787940488033,0.161801437726343,0.252086390956663,0.800974288801085,0.968993290146411
"LOC114872496",1095.41782844645,0.110681467247074,0.156447160912176,0.707468685284783,0.479275266246935,0.876385017234525
"LOC114872471",36.4669209390566,-0.0698992331202647,0.224806253379234,-0.310930999781172,0.755853077307466,0.964465616426017
"LOC114874308",30.1969663716003,-0.0694072342113708,0.244445790334427,-0.283937122076901,0.77645856742188,0.965873276170245
"LOC114874314",1.04104151868697,1.6482541359197,1.47349114777745,1.11860470855618,0.263308813837784,NA
"LOC114874298",0.132890141879013,0.394413011147829,3.81692887976169,0.103332554410197,0.917699039219769,NA
"LOC114874311",0.796106222409741,-1.03442053536822,1.74866285130798,-0.591549442818256,0.55415233722336,NA
"LOC114874313",51.8852920027705,0.261619482240572,0.899078138324812,0.290986368246066,0.77106174518749,0.964786668423981
"LOC114874309",579.565236978925,-0.228064296737291,0.0962925231210496,-2.36845280760367,0.0178626590757657,0.285132922788268
"LOC114874312",15.4969139514058,0.596357165072223,0.378463684185755,1.5757315430548,0.115087684803244,0.582218409855262
"LOC114874287",118.368144307935,0.183121977449037,0.275350991874411,0.665049274754601,0.506018977192234,0.882611454713228
"LOC114874280",303.659308301602,-0.626080823294442,0.502113424801074,-1.24689122491095,0.2124373847246,0.709015141394178
