ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
350	1,0,3,2	0,0,0,0	2,5,2,5	0,1,0,0	1211	99
352	278,156,146,215	0,0,1,0	122,155,133,133	1,0,0,1	416	99
354	2,5,7,5	2,1,2,1	7,4,1,3	2,1,2,1	171	99
355	28,6,18,7	0,0,0,1	3,3,9,10	0,0,0,0	222	99
356	6,3,5,1	3,0,1,0	0,0,1,2	0,0,2,0	179	99
357	293,149,173,209	2,3,2,0	105,162,153,93	0,1,2,2	491	99
358	227,114,129,151	10,4,5,6	78,115,122,76	2,5,8,0	362	99
359	24,15,14,22	8,6,5,11	6,11,22,19	7,5,4,2	168	99
360	10,4,3,18	3,0,0,1	9,8,6,2	2,0,1,0	286	99
361	10,5,5,18	0,0,0,1	10,10,6,2	0,1,0,0	322	99
362	36,15,24,27	0,2,0,1	19,13,23,17	0,0,1,1	205	99
363	61,37,41,54	2,2,0,3	38,28,46,42	4,3,2,4	371	99
364	30,16,18,21	2,1,1,0	12,21,14,16	3,2,1,1	183	99
365	1,1,0,0	2,0,0,0	3,3,2,0	0,0,0,0	167	99
366	31,4,10,14	19,8,9,10	4,12,6,12	8,9,11,16	173	99
367	31,8,4,11	10,2,5,7	9,10,4,17	6,3,1,6	246	99
368	56,18,25,34	2,1,2,1	17,17,34,19	1,0,0,1	180	99
369	62,40,34,25	1,7,3,1	40,55,23,49	2,1,1,0	180	99
371	12,5,3,3	11,14,7,12	3,0,1,3	8,4,9,8	180	99
372	484,294,348,351	5,2,4,6	235,245,274,269	8,4,0,3	1062	99
373	27,25,20,16	0,0,0,1	9,15,24,16	0,0,0,0	634	99
374	22,5,9,4	4,0,1,0	11,6,13,5	1,0,1,1	355	99
375	7,2,4,7	0,0,0,1	1,3,3,11	0,0,1,1	164	99
376	161,97,93,130	11,0,2,1	102,113,160,96	1,2,4,3	385	99
377	189,107,105,144	11,3,4,5	122,135,179,110	1,3,6,5	412	99
378	35,21,21,24	1,0,0,0	24,22,25,17	0,2,2,1	227	99
379	98,46,42,55	8,3,4,2	37,58,49,43	3,3,5,1	213	99
380	150,99,80,93	4,1,1,2	62,98,65,98	2,3,1,2	173	99
381	420,278,230,250	12,9,6,10	195,220,173,257	5,8,8,3	970	99
382	5,1,1,2	0,0,0,1	1,0,2,2	1,3,0,1	157	99
383	8,11,11,19	1,0,0,0	12,12,14,18	0,0,0,0	218	99
384	24,19,26,10	14,10,6,9	20,8,10,29	6,5,3,14	203	99
386	13,6,20,18	2,2,1,1	11,13,15,15	1,1,1,2	171	99
387	26,6,7,17	4,1,1,4	11,9,9,5	3,1,2,0	171	99
388	1,0,2,3	8,2,3,1	0,0,0,0	0,1,1,4	213	99
389	8,0,3,2	1,0,0,0	2,1,5,4	0,0,1,0	310	99
390	34,6,10,21	2,0,0,0	11,12,18,11	0,0,0,1	327	99
391	1,1,0,0	1,1,0,0	0,0,1,1	0,0,0,0	181	99
392	6,1,6,7	2,0,0,1	7,3,3,11	0,2,0,0	207	99
393	42,14,25,20	2,0,0,0	18,10,25,27	0,2,0,0	300	99
394	35,19,15,16	1,2,1,3	16,17,13,24	1,2,4,3	162	99
395	103,75,76,74	2,4,3,1	66,42,57,62	2,1,2,0	329	99
396	1,4,3,1	24,11,20,9	2,3,1,3	4,8,10,13	192	99
397	28,13,13,15	0,0,0,0	8,10,19,18	0,1,0,0	220	99
398	28,13,13,15	0,0,0,0	9,10,19,18	0,1,0,0	229	99
399	30,14,14,16	0,0,0,0	9,13,21,19	1,0,0,0	250	99
401	2,2,1,1	3,0,0,0	1,0,0,1	0,0,0,1	190	99
403	16,8,10,5	1,0,0,1	6,4,9,14	1,0,0,0	353	99
404	947,543,553,699	0,4,3,3	395,531,460,596	2,3,4,5	802	99
405	1467,863,850,1043	7,1,1,4	623,832,737,916	0,4,0,2	1613	99
406	14,8,12,15	1,0,1,0	1,10,5,12	0,0,0,0	176	99
407	14,7,12,15	0,0,0,0	1,10,5,12	0,0,0,1	172	99
408	13,6,2,3	2,1,1,1	5,11,10,22	1,0,3,0	173	99
409	13,5,5,6	0,0,0,1	9,10,10,25	0,0,0,0	203	99
410	5,2,3,5	0,0,0,0	6,2,7,12	0,1,0,1	161	99
412	5,4,3,0	2,0,1,0	0,4,1,0	0,0,0,0	299	99
413	137,68,80,72	15,8,11,18	82,89,81,78	9,7,13,5	1149	99
414	212,180,103,152	2,4,2,3	91,80,93,123	0,0,0,3	1205	99
416	14,17,6,14	2,0,0,1	4,13,4,6	0,1,0,1	200	99
417	122,81,84,95	3,0,2,8	55,50,52,95	1,3,2,4	218	99
418	14,14,10,7	2,1,1,4	11,6,4,7	2,4,0,2	191	99
420	17,17,13,21	5,1,4,3	14,12,10,23	5,2,0,5	159	99
421	33,14,12,16	1,3,0,2	19,9,10,9	3,1,0,0	329	99
423	2,1,0,1	1,0,0,1	0,1,0,1	0,0,0,0	216	99
424	1,0,0,0	9,0,3,6	0,0,0,0	7,4,2,5	171	99
425	4,4,1,6	0,0,0,1	2,0,0,2	0,0,0,0	244	99
426	52,22,25,32	1,2,0,1	13,21,18,33	2,2,0,2	183	99
427	7,1,1,1	4,2,3,1	4,3,1,4	2,2,2,1	153	99
428	166,128,106,142	2,2,2,0	113,88,55,232	0,1,1,0	716	99
429	125,91,40,67	1,1,0,1	54,53,47,105	0,1,1,2	496	99
430	6,3,4,6	0,0,0,0	3,9,2,1	1,0,0,0	161	99
