ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
292	1,4,1,2	0,1,0,2	2,2,1,1	0,1,0,1	198	99
293	0,2,2,1	13,3,8,2	1,3,2,2	1,2,3,2	174	99
294	28,20,18,24	9,3,3,4	16,15,20,14	1,1,2,2	164	99
295	12,4,8,5	0,1,0,1	6,7,5,3	0,1,2,0	198	99
296	45,30,23,48	7,0,1,4	18,25,35,25	4,4,3,3	198	99
297	1,1,2,2	40,21,19,22	1,0,2,0	12,13,25,21	159	99
298	52,36,36,40	1,0,1,0	32,49,18,32	1,0,0,1	195	99
299	6,3,2,5	0,0,0,0	7,2,2,9	0,0,0,1	198	99
300	9,9,2,8	1,0,0,1	8,3,2,13	0,0,0,0	198	99
301	9,8,2,9	1,1,2,3	8,3,2,13	1,1,1,0	198	99
302	82,37,38,56	5,2,1,2	33,32,33,35	2,2,5,6	156	99
303	16,11,9,13	16,7,3,8	6,13,9,10	6,4,17,7	163	99
304	9,5,4,5	7,2,2,6	7,3,3,11	1,0,3,0	198	99
305	16,14,13,16	0,1,2,0	13,3,7,12	0,0,1,0	174	99
306	5,5,4,8	0,0,0,1	1,5,2,6	1,0,2,0	198	99
309	12,11,15,16	0,0,0,0	5,4,3,3	0,0,0,1	198	99
311	10,15,2,9	1,1,1,0	4,4,4,9	0,0,4,0	198	99
313	11,17,7,10	0,0,0,1	5,7,8,9	0,0,1,1	198	99
315	4,4,5,6	0,0,0,0	3,2,3,7	0,0,0,2	198	99
316	6,5,4,4	0,0,0,0	4,4,2,5	0,1,0,0	198	99
317	5,5,3,5	1,1,2,2	5,4,3,5	3,2,3,5	198	99
318	44,22,25,15	0,2,0,1	10,16,29,21	1,1,5,0	198	99
319	11,17,11,6	12,2,13,7	5,4,16,8	1,2,9,3	198	99
320	15,18,7,7	0,0,0,0	4,6,12,8	0,0,0,1	198	99
322	0,2,0,0	0,0,0,0	0,0,0,0	0,0,1,0	198	99
323	0,0,0,1	0,0,0,0	0,0,1,1	2,0,0,0	167	99
324	40,22,17,39	6,4,5,5	17,20,31,30	5,12,8,5	177	99
325	54,28,37,53	10,3,8,11	19,39,34,37	3,5,1,8	181	99
327	34,7,13,12	2,0,1,1	16,9,14,7	0,2,1,1	198	99
328	39,9,14,17	0,0,0,0	18,10,16,10	1,0,2,0	198	99
329	36,23,11,21	2,3,1,0	9,21,12,8	0,1,0,0	198	99
330	220,172,193,154	19,10,19,11	123,101,122,271	7,12,4,17	177	99
331	270,154,149,184	196,119,125,165	130,122,131,163	96,98,150,155	198	99
332	83,40,55,42	32,16,13,20	43,32,29,61	12,9,14,19	174	99
333	45,26,27,31	7,3,5,11	17,39,25,36	3,2,2,1	198	99
334	62,31,27,30	0,0,0,0	26,47,29,33	0,1,0,0	198	99
337	2,2,1,1	0,0,1,0	2,1,2,1	0,0,1,0	198	99
338	6,3,1,1	1,0,0,0	2,0,3,3	0,1,0,0	198	99
339	216,111,139,154	6,3,2,3	82,78,118,136	3,3,1,5	198	99
340	3,4,1,0	1,0,0,2	2,1,9,0	0,0,2,0	181	99
342	75,46,45,56	21,16,5,15	25,46,19,82	11,10,9,25	173	99
