ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
4066	385,215,298,265	0,1,2,2	163,182,162,381	0,0,1,0	449	99
4067	379,217,296,272	0,0,0,1	167,181,164,371	1,2,1,1	449	99
4068	197,108,152,160	17,7,11,13	92,103,81,174	7,11,5,22	189	99
4069	41,17,22,33	35,33,23,27	20,20,10,27	11,18,8,26	207	99
4070	0,0,1,2	16,24,19,19	0,0,0,2	20,15,6,25	144	99
4071	123,86,105,102	1,1,0,0	60,107,77,107	0,0,0,1	1545	99
4072	132,97,110,110	8,2,10,11	66,107,79,116	5,9,7,12	1545	99
4073	43,38,20,40	1,1,1,0	22,34,20,44	0,0,0,3	261	99
4074	0,0,1,0	5,3,6,6	0,3,1,0	4,4,3,4	285	99
4075	172,86,101,110	0,0,1,1	108,115,78,107	0,0,0,1	181	99
4076	4,2,2,2	0,0,1,0	1,0,2,0	0,0,1,0	290	99
4077	97,65,94,114	1,0,0,0	87,50,39,85	1,0,1,0	399	99
4078	38,16,27,28	4,4,3,5	25,20,16,21	6,2,2,3	273	99
4079	189,160,190,129	0,0,0,0	135,115,109,149	0,1,0,0	2587	99
4080	29,10,13,5	0,1,0,0	10,12,6,11	0,0,0,0	330	99
4081	2,1,0,0	68,20,28,28	1,2,1,0	26,39,16,21	117	99
4083	30,14,14,20	1,0,0,2	8,12,12,6	0,0,1,0	338	99
4084	31,18,15,24	11,16,16,19	8,13,13,8	4,8,11,4	338	99
4085	47,23,20,29	0,2,0,0	24,26,26,47	0,0,0,0	260	99
4086	4,0,2,2	26,17,18,25	0,0,0,0	26,14,8,18	129	99
4087	75,56,64,89	0,0,0,1	54,50,33,90	0,0,0,0	150	99
4088	23,8,13,6	1,0,2,0	2,6,4,15	0,0,0,1	262	99
4089	130,63,81,64	1,0,2,3	48,73,70,80	0,2,1,1	158	99
4090	15,9,5,9	0,0,0,0	13,13,3,23	0,0,1,0	144	99
4091	16,13,5,13	0,0,0,0	12,16,6,19	0,0,1,0	178	99
4092	13,5,5,7	5,5,2,3	9,9,3,10	4,1,2,3	165	99
4093	9,1,3,4	5,3,2,1	5,3,2,7	5,1,1,9	197	99
4094	11,4,4,6	5,3,2,1	3,3,2,8	5,1,1,9	213	99
4095	13,6,6,8	5,5,2,3	7,4,5,11	4,1,2,3	213	99
4096	26,9,16,14	12,7,4,5	14,7,3,19	11,8,4,15	159	99
4097	1018,444,506,785	2267,1541,2440,2140	391,471,448,522	1308,1263,1436,1502	223	99
4098	14344,9282,14524,14227	1,0,0,0	8482,7832,8819,9566	0,0,0,0	453	99
4099	14921,9560,14736,14789	1,0,0,0	8910,8273,9551,10041	0,0,0,0	543	99
4100	144,79,75,92	0,0,0,0	77,54,63,114	0,0,1,0	210	99
4101	43,36,22,20	0,0,0,1	25,19,16,41	0,0,0,0	223	99
4102	86,38,48,48	0,0,0,1	29,33,28,56	0,0,0,0	172	99
4103	146,82,84,110	13,7,3,2	79,67,63,125	6,7,3,3	143	99
4104	77,44,38,56	0,0,0,0	37,30,33,56	0,0,0,1	156	99
4105	227,141,106,168	0,0,0,0	97,92,93,188	0,0,0,1	215	99
4106	129,100,49,93	3,3,2,1	58,49,42,93	2,0,0,0	149	99
4107	45,33,16,33	0,1,0,0	20,18,18,37	0,0,0,0	149	99
4108	40,27,22,21	0,1,0,0	17,15,10,23	0,0,0,0	147	99
4109	124,91,53,82	2,0,0,2	54,46,34,80	0,0,1,1	147	99
4110	8,5,5,4	29,12,10,14	2,6,3,13	9,10,10,19	192	99
4111	2,0,0,3	37,16,21,36	0,1,0,1	25,10,18,33	207	99
4112	4,1,5,2	1,0,3,1	1,1,6,1	3,0,0,1	265	99
4113	5,1,5,2	49,24,23,40	1,3,6,1	41,19,17,35	265	99
4114	6895,3356,3448,3954	0,0,0,0	3150,3755,3889,3827	0,0,1,0	170	99
4115	13260,6324,6628,7684	0,0,0,0	5957,7058,7170,6937	2,1,0,1	368	99
4116	80,55,35,52	0,0,0,0	48,30,34,49	0,0,0,1	292	99
4117	6,2,3,2	1,0,0,1	0,3,2,3	1,1,0,1	121	99
4119	1,1,1,0	19,8,12,11	0,0,2,4	8,10,6,7	153	99
4120	17,12,10,20	0,0,1,0	7,19,14,10	0,0,0,0	238	99
4122	3,7,4,4	0,0,0,0	2,4,2,2	0,0,0,1	155	99
4123	4911,2118,1383,2782	1,0,0,1	1058,2394,3079,971	0,0,0,0	170	99
4124	74,35,36,44	10,3,6,3	32,28,29,28	9,9,4,9	155	99
4125	33,39,40,27	3,1,3,2	19,25,15,37	3,0,3,5	179	99
4126	92,95,103,76	54,22,27,30	57,62,44,99	17,14,17,12	179	99
4127	10,1,11,8	54,22,27,30	0,3,5,3	17,14,17,12	202	99
4128	4,0,5,5	10,3,6,3	5,4,5,3	9,9,4,9	143	99
4129	7,1,6,6	54,22,27,30	5,3,4,8	17,14,17,12	143	99
4130	4,0,3,5	60,56,64,50	2,3,2,3	38,37,29,63	143	99
4131	11,11,30,10	15,7,7,7	12,8,12,19	3,6,5,10	174	99
4132	10,14,27,10	6,3,11,5	13,10,13,16	6,3,3,4	174	99
4133	1,0,3,0	3,2,0,3	1,0,0,1	3,3,1,4	129	99
4134	81,60,55,80	5,1,4,3	51,47,48,94	3,2,4,5	308	99
4135	14,17,10,12	47,33,36,47	15,4,13,8	29,36,27,64	390	99
4136	387,243,279,283	0,0,0,0	270,279,192,419	1,0,0,0	656	99
4137	15,10,12,13	0,0,0,0	7,6,9,17	1,0,0,0	194	99
4138	17,14,12,14	17,6,10,9	7,6,9,17	9,12,9,20	194	99
4139	104,41,41,65	1,0,0,0	29,42,46,31	0,0,1,0	372	99
4140	268,132,120,176	11,8,7,8	133,137,185,171	4,3,5,11	305	99
4141	140,78,88,95	32,27,20,18	56,89,88,92	18,22,22,26	434	99
4142	0,2,0,3	0,0,0,0	1,0,0,2	1,0,0,0	368	99
4146	56,32,37,48	2,1,1,0	32,31,18,47	0,1,2,0	396	99
4147	14,4,5,5	6,3,3,6	7,3,8,5	3,4,4,7	123	99
4148	53,35,40,40	0,1,0,0	34,33,21,49	1,0,0,1	375	99
4149	41,17,31,42	1,0,0,0	26,26,8,32	0,0,0,0	238	99
4150	44,31,24,36	15,1,6,3	11,15,22,32	8,1,4,9	267	99
4152	11,9,11,10	0,0,1,0	16,10,2,5	0,0,0,0	226	99
4153	12,7,9,9	2,1,1,0	0,4,9,7	2,2,0,0	255	99
4155	240,116,116,140	0,0,0,1	110,135,97,136	0,0,0,0	268	99
4156	66,41,65,74	0,0,0,0	39,39,34,53	0,0,0,1	384	99
4157	3,6,13,12	20,17,22,21	8,7,3,3	13,10,11,16	837	99
4158	58,46,46,43	0,0,0,1	27,20,28,47	0,0,0,0	310	99
4159	61,25,43,37	0,1,0,0	17,32,28,43	1,0,0,1	181	99
4160	0,1,1,0	2,2,1,3	0,0,0,0	3,0,0,1	111	99
4161	106,53,65,85	11,3,8,5	59,64,47,72	7,4,5,4	177	99
4162	0,4,0,2	0,2,1,1	0,2,1,0	0,0,2,0	770	99
4163	2,0,5,1	0,2,1,1	0,0,0,0	0,0,2,0	553	99
4164	51,45,44,44	0,0,0,0	25,29,19,37	0,1,0,0	489	99
4165	14,6,7,7	1,0,0,1	4,4,9,14	0,0,0,0	166	99
4166	13,7,5,10	6,0,1,1	5,6,2,6	1,1,2,2	207	99
4167	5,5,0,3	1,0,1,0	4,5,3,5	0,1,0,0	173	99
4168	2,1,0,0	0,0,0,0	0,0,0,0	2,0,1,0	233	99
4169	4,2,6,7	0,0,0,0	4,8,0,4	2,0,1,0	337	99
4170	607,363,320,336	40,12,29,22	286,203,238,395	18,24,10,26	2382	99
4171	58,37,32,42	70,47,65,46	19,18,21,34	25,33,50,70	381	99
4172	49,28,27,41	1,0,1,3	15,16,17,25	0,0,0,0	381	99
4173	296,117,142,230	0,1,1,1	152,177,194,198	0,0,0,1	220	99
4174	15,9,7,8	97,47,64,62	7,2,5,5	44,51,43,84	120	99
4175	7,3,2,5	2,0,0,1	4,4,3,1	0,0,0,0	132	99
4176	34,14,17,19	44,28,30,41	15,23,22,35	22,47,29,55	206	99
4177	404,169,194,245	1,0,0,0	175,247,162,301	0,0,0,0	316	99
4178	3,2,3,3	41,29,29,26	0,2,0,4	11,15,17,19	134	99
4179	37,11,29,22	1,0,0,0	17,12,24,17	1,1,1,2	227	99
4180	70,44,53,42	0,0,0,0	24,39,45,63	0,1,0,0	286	99
4181	94,48,45,64	1,0,0,0	49,42,42,63	0,0,0,0	173	99
4182	281,113,143,153	0,1,1,0	136,141,108,197	0,0,0,2	285	99
4183	510,294,288,339	0,0,0,2	218,273,316,272	0,0,1,0	278	99
4184	42,23,9,19	1,0,0,0	16,21,9,22	2,0,0,0	155	99
4185	51,27,20,34	0,1,0,0	21,14,16,26	0,0,0,0	155	99
4186	5,3,7,5	4,3,5,5	6,3,2,3	3,1,7,2	301	99
4187	3,2,7,3	4,3,5,5	5,1,2,2	3,1,7,2	307	99
4188	141,68,80,99	148,73,72,82	65,53,51,96	72,70,50,85	274	99
4189	111,45,65,70	148,73,72,82	45,47,35,69	72,70,50,85	220	99
4190	105,44,64,67	59,13,29,31	45,42,33,67	25,23,31,43	220	99
4191	457,252,202,305	0,1,0,0	197,180,162,260	0,0,0,0	240	99
4192	457,251,200,304	1,0,0,0	195,179,160,260	0,0,0,0	240	99
4193	453,249,199,303	1,0,0,0	194,178,161,259	0,0,0,0	240	99
4194	455,251,199,304	1,0,0,0	193,181,161,261	0,0,0,0	240	99
4195	465,251,197,303	0,1,1,0	196,184,162,260	0,0,0,0	240	99
4196	456,248,198,307	1,0,0,0	197,181,164,261	0,0,0,0	240	99
4197	21,8,10,12	0,2,1,0	15,12,10,17	0,0,0,0	216	99
4198	21,7,10,11	5,3,3,3	15,12,11,15	2,2,0,2	216	99
4199	13,6,9,14	0,1,2,0	11,7,6,12	1,0,1,2	285	99
4200	102,50,62,49	2,0,0,1	27,46,44,67	1,0,0,0	1160	99
4201	8,3,8,5	3,3,2,3	5,1,4,9	0,4,1,3	276	99
4202	1246,616,792,769	1,1,0,2	640,697,710,554	0,1,1,1	3764	99
4203	72,47,49,61	85,44,64,63	49,43,17,65	52,66,30,83	165	99
4204	819,584,556,586	0,0,0,0	549,578,345,804	1,0,0,0	451	99
4205	3,5,1,3	0,0,1,0	1,1,0,4	0,0,0,0	187	99
4206	42,39,36,37	0,1,0,0	33,23,20,36	0,1,0,0	350	99
4207	744,422,426,588	0,0,1,0	228,286,450,262	0,0,0,0	285	99
4208	9,3,5,1	7,3,6,6	1,0,0,7	3,4,6,3	186	99
4209	5,6,4,3	22,13,8,16	1,0,0,8	10,5,10,24	186	99
4210	8,7,7,7	22,13,8,16	5,9,6,9	10,5,10,24	129	99
4211	6,4,2,1	0,3,0,2	2,5,0,7	0,0,0,2	129	99
4212	2,1,1,0	0,0,1,0	0,2,0,0	0,0,0,0	234	99
4213	187,113,189,219	0,0,0,1	107,118,117,144	1,0,0,0	352	99
4214	50,32,18,58	0,1,0,0	53,21,19,43	0,0,0,0	283	99
4215	45,36,19,44	0,0,0,1	25,32,21,26	0,0,0,0	240	99
4216	46,22,23,48	12,3,3,5	22,23,17,26	5,5,0,4	291	99
4217	5,2,8,7	0,1,0,0	1,6,6,6	0,0,0,0	234	99
4218	7,8,10,8	15,5,10,5	2,8,7,8	4,9,2,5	234	99
4219	1,1,2,0	15,5,10,5	0,0,2,0	4,9,2,5	147	99
4220	1,0,2,0	2,6,2,1	0,0,2,0	1,2,1,2	147	99
4221	16,6,8,5	5,4,6,7	7,10,11,7	3,3,3,8	210	99
4222	17,9,8,11	27,14,14,17	3,8,7,6	9,19,15,34	173	99
4223	2,0,0,0	27,14,14,17	0,1,0,0	9,19,15,34	102	99
4224	0,0,0,0	48,20,32,39	1,0,1,0	29,28,31,31	133	99
4225	1,0,1,0	17,6,8,7	1,0,2,1	3,1,2,5	133	99
4226	28,10,22,29	17,6,8,7	19,16,24,25	3,1,2,5	157	99
4227	422,152,230,260	17,6,8,7	188,227,216,258	3,1,2,5	748	99
4228	429,158,228,266	17,6,8,7	194,231,220,270	3,1,2,5	756	99
4229	383,139,196,228	1,0,1,0	166,203,189,240	1,0,1,1	756	99
4230	45,29,41,27	5,1,1,1	10,19,19,14	0,0,1,0	225	99
4231	217,125,135,168	5,1,1,1	114,142,131,151	0,0,1,0	222	99
4232	0,0,0,2	0,0,1,0	0,1,1,0	0,0,1,0	143	99
4233	0,0,0,2	3,4,2,3	0,1,1,0	2,4,1,1	143	99
